;;;;;;;
ESTIMATIVAS DA POPULAÇÃO RESIDENTE NOS MUNICÍPIOS BRASILEIROS COM DATA DE REFERÊNCIA EM 1º DE JULHO DE 2013;;;;;;;
UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO;POPULAÇÃO ESTIMADA;;;
PR;41;20150;Porto Barreiro;3.640;;;
PR;41;20200;Porto Rico;2.605;;;
PR;41;20309;Porto Vitória;4.138;;;
PR;41;20333;Prado Ferreira;3.614;;;
PR;41;20358;Pranchita;5.643;;;
PR;41;20408;Presidente Castelo Branco;5.056;;;
PR;41;20507;Primeiro de Maio;11.199;;;
PR;41;20606;Prudentópolis;50.983;;;
PR;41;20655;Quarto Centenário;4.887;;;
PR;41;20705;Quatiguá;7.344;;;
PR;41;20804;Quatro Barras;21.417;;;
PR;41;20853;Quatro Pontes;3.963;;;
PR;41;20903;Quedas do Iguaçu;32.393;;;
PR;41;21000;Querência do Norte;12.171;;;
PR;41;21109;Quinta do Sol;5.077;;;
PR;41;21208;Quitandinha;18.089;;;
PR;41;21257;Ramilândia;4.332;;;
PR;41;21307;Rancho Alegre;4.018;;;
PR;41;21356;Rancho Alegre D'Oeste;2.868;;;
PR;41;21406;Realeza;16.932;;;
PR;41;21505;Rebouças;14.752;;;
PR;41;21604;Renascença;6.989;;;
PR;41;21703;Reserva;26.268;;;
PR;41;21752;Reserva do Iguaçu;7.697;;;
PR;41;21802;Ribeirão Claro;10.956;;;
PR;41;21901;Ribeirão do Pinhal;13.740;;;
PR;41;22008;Rio Azul;14.809;;;
PR;41;22107;Rio Bom;3.385;;;
PR;41;22156;Rio Bonito do Iguaçu;13.524;;;
PR;41;22172;Rio Branco do Ivaí;4.056;;;
PR;41;22206;Rio Branco do Sul;31.947;;;
PR;41;22305;Rio Negro;32.911;;;
PR;41;22404;Rolândia;61.837;;;
PR;41;22503;Roncador;11.365;;;
PR;41;22602;Rondon;9.391;;;
PR;41;22651;Rosário do Ivaí;5.509;;;
PR;41;22701;Sabáudia;6.462;;;
PR;41;22800;Salgado Filho;4.287;;;
PR;41;22909;Salto do Itararé;5.246;;;
PR;41;23006;Salto do Lontra;14.357;;;
PR;41;23105;Santa Amélia;3.769;;;
PR;41;23204;Santa Cecília do Pavão;3.654;;;
PR;41;23303;Santa Cruz de Monte Castelo;8.222;;;
PR;41;23402;Santa Fé;11.158;;;
PR;41;23501;Santa Helena;24.895;;;
PR;41;23600;Santa Inês;1.804;;;
PR;41;23709;Santa Isabel do Ivaí;8.935;;;
PR;41;23808;Santa Izabel do Oeste;13.908;;;
PR;41;23824;Santa Lúcia;3.997;;;
PR;41;23857;Santa Maria do Oeste;11.315;;;
PR;41;23907;Santa Mariana;12.562;;;
PR;41;23956;Santa Mônica;3.780;;;
PR;41;24020;Santa Tereza do Oeste;10.548;;;
PR;41;24053;Santa Terezinha de Itaipu;22.127;;;
PR;41;24004;Santana do Itararé;5.315;;;
PR;41;24103;Santo Antônio da Platina;44.754;;;
PR;41;24202;Santo Antônio do Caiuá;2.774;;;
PR;41;24301;Santo Antônio do Paraíso;2.387;;;
PR;41;24400;Santo Antônio do Sudoeste;19.748;;;
PR;41;24509;Santo Inácio;5.455;;;
PR;41;24608;São Carlos do Ivaí;6.668;;;
PR;41;24707;São Jerônimo da Serra;11.588;;;
PR;41;24806;São João;10.777;;;
PR;41;24905;São João do Caiuá;6.051;;;
PR;41;25001;São João do Ivaí;11.461;;;
PR;41;25100;São João do Triunfo;14.462;;;
PR;41;25308;São Jorge do Ivaí;5.671;;;
PR;41;25357;São Jorge do Patrocínio;6.088;;;
PR;41;25209;São Jorge d'Oeste;9.313;;;
PR;41;25407;São José da Boa Vista;6.596;;;
PR;41;25456;São José das Palmeiras;3.880;;;
PR;41;25506;São José dos Pinhais;287.792;;;
PR;41;25555;São Manoel do Paraná;2.170;;;
PR;41;25605;São Mateus do Sul;43.750;;;
PR;41;25704;São Miguel do Iguaçu;26.920;;;
PR;41;25753;São Pedro do Iguaçu;6.495;;;
PR;41;25803;São Pedro do Ivaí;10.664;;;
PR;41;25902;São Pedro do Paraná;2.506;;;
PR;41;26009;São Sebastião da Amoreira;8.917;;;
PR;41;26108;São Tomé;5.595;;;
PR;41;26207;Sapopema;6.912;;;
PR;41;26256;Sarandi;88.365;;;
PR;41;26272;Saudade do Iguaçu;5.293;;;
PR;41;26306;Sengés;19.154;;;
PR;41;26355;Serranópolis do Iguaçu;4.667;;;
PR;41;26405;Sertaneja;5.820;;;
PR;41;26504;Sertanópolis;16.255;;;
PR;41;26603;Siqueira Campos;19.661;;;
PR;41;26652;Sulina;3.366;;;
PR;41;26678;Tamarana;13.298;;;
PR;41;26702;Tamboara;4.915;;;
PR;41;26801;Tapejara;15.434;;;
PR;41;26900;Tapira;5.906;;;
PR;41;27007;Teixeira Soares;11.140;;;
PR;41;27106;Telêmaco Borba;74.270;;;
PR;41;27205;Terra Boa;16.562;;;
PR;41;27304;Terra Rica;16.063;;;
PR;41;27403;Terra Roxa;17.402;;;
PR;41;27502;Tibagi;20.184;;;
PR;41;27601;Tijucas do Sul;15.575;;;
PR;41;27700;Toledo;128.448;;;
PR;41;27809;Tomazina;8.776;;;
PR;41;27858;Três Barras do Paraná;12.196;;;
PR;41;27882;Tunas do Paraná;7.127;;;
PR;41;27908;Tuneiras do Oeste;8.887;;;
PR;41;27957;Tupãssi;8.243;;;
PR;41;27965;Turvo;13.937;;;
PR;41;28005;Ubiratã;21.971;;;
PR;41;28104;Umuarama;106.387;;;
PR;41;28203;União da Vitória;55.467;;;
PR;41;28302;Uniflor;2.570;;;
PR;41;28401;Uraí;11.729;;;
PR;41;28534;Ventania;10.763;;;
PR;41;28559;Vera Cruz do Oeste;9.081;;;
PR;41;28609;Verê;7.911;;;
PR;41;28658;Virmond;4.075;;;
PR;41;28708;Vitorino;6.775;;;
PR;41;28500;Wenceslau Braz;19.838;;;
PR;41;28807;Xambrê;6.077;;;
SC;42;00051;Abdon Batista;2.656;;;
SC;42;00101;Abelardo Luz;17.584;;;
SC;42;00200;Agrolândia;9.957;;;
SC;42;00309;Agronômica;5.172;;;
SC;42;00408;Água Doce;7.110;;;
SC;42;00507;Águas de Chapecó;6.313;;;
SC;42;00556;Águas Frias;2.430;;;
SC;42;00606;Águas Mornas;5.926;;;
SC;42;00705;Alfredo Wagner;9.737;;;
SC;42;00754;Alto Bela Vista;2.007;;;
SC;42;00804;Anchieta;6.145;;;
SC;42;00903;Angelina;5.166;;;
SC;42;01000;Anita Garibaldi;8.230;;;
SC;42;01109;Anitápolis;3.259;;;
SC;42;01208;Antônio Carlos;7.906;;;
SC;42;01257;Apiúna;10.099;;;
SC;42;01273;Arabutã;4.270;;;
SC;42;01307;Araquari;29.593;;;
SC;42;01406;Araranguá;64.405;;;
SC;42;01505;Armazém;8.159;;;
SC;42;01604;Arroio Trinta;3.562;;;
SC;42;01653;Arvoredo;2.281;;;
SC;42;01703;Ascurra;7.683;;;
SC;42;01802;Atalanta;3.310;;;
SC;42;01901;Aurora;5.661;;;
SC;42;01950;Balneário Arroio do Silva;10.876;;;
SC;42;02057;Balneário Barra do Sul;9.330;;;
SC;42;02008;Balneário Camboriú;120.926;;;
SC;42;02073;Balneário Gaivota;9.259;;;
SC;42;12809;Balneário Piçarras;19.329;;;
SC;42;02081;Bandeirante;2.865;;;
SC;42;02099;Barra Bonita;1.842;;;
SC;42;02107;Barra Velha;24.943;;;
SC;42;02131;Bela Vista do Toldo;6.191;;;
SC;42;02156;Belmonte;2.692;;;
SC;42;02206;Benedito Novo;10.906;;;
SC;42;02305;Biguaçu;62.383;;;
SC;42;02404;Blumenau;329.082;;;
SC;42;02438;Bocaina do Sul;3.393;;;
SC;42;02503;Bom Jardim da Serra;4.566;;;
SC;42;02537;Bom Jesus;2.721;;;
SC;42;02578;Bom Jesus do Oeste;2.160;;;
SC;42;02602;Bom Retiro;9.397;;;
SC;42;02453;Bombinhas;16.311;;;
SC;42;02701;Botuverá;4.785;;;
SC;42;02800;Braço do Norte;30.868;;;
SC;42;02859;Braço do Trombudo;3.599;;;
SC;42;02875;Brunópolis;2.741;;;
SC;42;02909;Brusque;116.634;;;
SC;42;03006;Caçador;74.276;;;
SC;42;03105;Caibi;6.274;;;
SC;42;03154;Calmon;3.416;;;
SC;42;03204;Camboriú;70.068;;;
SC;42;03303;Campo Alegre;11.972;;;
SC;42;03402;Campo Belo do Sul;7.419;;;
SC;42;03501;Campo Erê;9.203;;;
SC;42;03600;Campos Novos;34.386;;;
SC;42;03709;Canelinha;11.286;;;
SC;42;03808;Canoinhas;53.969;;;
SC;42;03253;Capão Alto;2.711;;;
SC;42;03907;Capinzal;21.726;;;
SC;42;03956;Capivari de Baixo;23.018;;;
SC;42;04004;Catanduvas;10.112;;;
SC;42;04103;Caxambu do Sul;4.208;;;
SC;42;04152;Celso Ramos;2.792;;;
SC;42;04178;Cerro Negro;3.472;;;
SC;42;04194;Chapadão do Lageado;2.871;;;
SC;42;04202;Chapecó;198.188;;;
SC;42;04251;Cocal do Sul;15.860;;;
SC;42;04301;Concórdia;71.499;;;
SC;42;04350;Cordilheira Alta;4.043;;;
SC;42;04400;Coronel Freitas;10.272;;;
SC;42;04459;Coronel Martins;2.520;;;
SC;42;04558;Correia Pinto;14.301;;;
SC;42;04509;Corupá;14.716;;;
SC;42;04608;Criciúma;202.395;;;
SC;42;04707;Cunha Porã;10.905;;;
SC;42;04756;Cunhataí;1.931;;;
SC;42;04806;Curitibanos;38.890;;;
SC;42;04905;Descanso;8.612;;;
SC;42;05001;Dionísio Cerqueira;15.227;;;
SC;42;05100;Dona Emma;3.912;;;
SC;42;05159;Doutor Pedrinho;3.828;;;
SC;42;05175;Entre Rios;3.118;;;
SC;42;05191;Ermo;2.081;;;
SC;42;05209;Erval Velho;4.448;;;
SC;42;05308;Faxinal dos Guedes;10.797;;;
SC;42;05357;Flor do Sertão;1.605;;;
SC;42;05407;Florianópolis;453.285;;;
SC;42;05431;Formosa do Sul;2.603;;;
SC;42;05456;Forquilhinha;24.256;;;
SC;42;05506;Fraiburgo;35.618;;;
SC;42;05555;Frei Rogério;2.354;;;
SC;42;05605;Galvão;3.379;;;
SC;42;05704;Garopaba;20.024;;;
SC;42;05803;Garuva;16.081;;;
SC;42;05902;Gaspar;62.618;;;
SC;42;06009;Governador Celso Ramos;13.655;;;
SC;42;06108;Grão Pará;6.418;;;
SC;42;06207;Gravatal;11.064;;;
SC;42;06306;Guabiruba;20.474;;;
SC;42;06405;Guaraciaba;10.492;;;
SC;42;06504;Guaramirim;38.851;;;
SC;42;06603;Guarujá do Sul;5.054;;;
SC;42;06652;Guatambú;4.746;;;
SC;42;06702;Herval d'Oeste;21.961;;;
SC;42;06751;Ibiam;1.973;;;
SC;42;06801;Ibicaré;3.359;;;
SC;42;06900;Ibirama;18.097;;;
SC;42;07007;Içara;51.416;;;
SC;42;07106;Ilhota;13.124;;;
SC;42;07205;Imaruí;11.301;;;
SC;42;07304;Imbituba;42.244;;;
SC;42;07403;Imbuia;5.946;;;
SC;42;07502;Indaial;60.433;;;
SC;42;07577;Iomerê;2.842;;;
SC;42;07601;Ipira;4.713;;;
SC;42;07650;Iporã do Oeste;8.714;;;
SC;42;07684;Ipuaçu;7.123;;;
SC;42;07700;Ipumirim;7.435;;;
SC;42;07759;Iraceminha;4.212;;;
SC;42;07809;Irani;9.948;;;
SC;42;07858;Irati;2.067;;;
SC;42;07908;Irineópolis;10.843;;;
SC;42;08005;Itá;6.420;;;
SC;42;08104;Itaiópolis;21.015;;;
SC;42;08203;Itajaí;197.809;;;
SC;42;08302;Itapema;52.923;;;
SC;42;08401;Itapiranga;16.107;;;
SC;42;08450;Itapoá;16.899;;;
SC;42;08500;Ituporanga;23.490;;;
SC;42;08609;Jaborá;4.057;;;
SC;42;08708;Jacinto Machado;10.677;;;
SC;42;08807;Jaguaruna;18.425;;;
SC;42;08906;Jaraguá do Sul;156.519;;;
SC;42;08955;Jardinópolis;1.721;;;
SC;42;09003;Joaçaba;28.398;;;
SC;42;09102;Joinville;546.981;;;
SC;42;09151;José Boiteux;4.837;;;
SC;42;09177;Jupiá;2.158;;;
SC;42;09201;Lacerdópolis;2.242;;;
SC;42;09300;Lages;158.961;;;
SC;42;09409;Laguna;43.979;;;
SC;42;09458;Lajeado Grande;1.488;;;
SC;42;09508;Laurentino;6.402;;;
SC;42;09607;Lauro Muller;14.841;;;
SC;42;09706;Lebon Régis;12.077;;;
SC;42;09805;Leoberto Leal;3.298;;;
SC;42;09854;Lindóia do Sul;4.674;;;
SC;42;09904;Lontras;11.005;;;
SC;42;10001;Luiz Alves;11.395;;;
SC;42;10035;Luzerna;5.698;;;
SC;42;10050;Macieira;1.831;;;
SC;42;10100;Mafra;54.708;;;
SC;42;10209;Major Gercino;3.375;;;
SC;42;10308;Major Vieira;7.782;;;
SC;42;10407;Maracajá;6.784;;;
SC;42;10506;Maravilha;23.602;;;
SC;42;10555;Marema;2.094;;;
SC;42;10605;Massaranduba;15.586;;;
SC;42;10704;Matos Costa;2.767;;;
SC;42;10803;Meleiro;7.085;;;
SC;42;10852;Mirim Doce;2.476;;;
SC;42;10902;Modelo;4.147;;;
SC;42;11009;Mondaí;10.877;;;
SC;42;11058;Monte Carlo;9.604;;;
SC;42;11108;Monte Castelo;8.478;;;
SC;42;11207;Morro da Fumaça;16.888;;;
SC;42;11256;Morro Grande;2.928;;;
SC;42;11306;Navegantes;68.337;;;
SC;42;11405;Nova Erechim;4.577;;;
SC;42;11454;Nova Itaberaba;4.338;;;
SC;42;11504;Nova Trento;13.135;;;
SC;42;11603;Nova Veneza;14.098;;;
SC;42;11652;Novo Horizonte;2.681;;;
SC;42;11702;Orleans;22.171;;;
SC;42;11751;Otacílio Costa;17.349;;;
SC;42;11801;Ouro;7.436;;;
SC;42;11850;Ouro Verde;2.281;;;
SC;42;11876;Paial;1.698;;;
SC;42;11892;Painel;2.385;;;
SC;42;11900;Palhoça;150.623;;;
SC;42;12007;Palma Sola;7.747;;;
SC;42;12056;Palmeira;2.488;;;
SC;42;12106;Palmitos;16.270;;;
SC;42;12205;Papanduva;18.568;;;
SC;42;12239;Paraíso;3.915;;;
SC;42;12254;Passo de Torres;7.447;;;
SC;42;12270;Passos Maia;4.387;;;
SC;42;12304;Paulo Lopes;7.045;;;
SC;42;12403;Pedras Grandes;4.110;;;
SC;42;12502;Penha;27.936;;;
SC;42;12601;Peritiba;2.958;;;
SC;42;12650;Pescaria Brava;9.687;;;
SC;42;12700;Petrolândia;6.140;;;
SC;42;12908;Pinhalzinho;17.868;;;
SC;42;13005;Pinheiro Preto;3.310;;;
SC;42;13104;Piratuba;4.533;;;
SC;42;13153;Planalto Alegre;2.761;;;
SC;42;13203;Pomerode;30.009;;;
SC;42;13302;Ponte Alta;4.885;;;
SC;42;13351;Ponte Alta do Norte;3.381;;;
SC;42;13401;Ponte Serrada;11.358;;;
SC;42;13500;Porto Belo;18.066;;;
SC;42;13609;Porto União;34.551;;;
SC;42;13708;Pouso Redondo;15.882;;;
SC;42;13807;Praia Grande;7.377;;;
SC;42;13906;Presidente Castello Branco;1.691;;;
SC;42;14003;Presidente Getúlio;15.943;;;
SC;42;14102;Presidente Nereu;2.314;;;
SC;42;14151;Princesa;2.848;;;
SC;42;14201;Quilombo;10.255;;;
SC;42;14300;Rancho Queimado;2.827;;;
SC;42;14409;Rio das Antas;6.245;;;
SC;42;14508;Rio do Campo;6.185;;;
SC;42;14607;Rio do Oeste;7.319;;;
SC;42;14805;Rio do Sul;65.256;;;
SC;42;14706;Rio dos Cedros;10.879;;;
SC;42;14904;Rio Fortuna;4.557;;;
SC;42;15000;Rio Negrinho;41.167;;;
SC;42;15059;Rio Rufino;2.482;;;
SC;42;15075;Riqueza;4.810;;;
SC;42;15109;Rodeio;11.270;;;
SC;42;15208;Romelândia;5.421;;;
SC;42;15307;Salete;7.553;;;
SC;42;15356;Saltinho;3.948;;;
SC;42;15406;Salto Veloso;4.495;;;
SC;42;15455;Sangão;11.294;;;
SC;42;15505;Santa Cecília;16.315;;;
SC;42;15554;Santa Helena;2.354;;;
SC;42;15604;Santa Rosa de Lima;2.116;;;
SC;42;15653;Santa Rosa do Sul;8.261;;;
SC;42;15679;Santa Terezinha;8.883;;;
SC;42;15687;Santa Terezinha do Progresso;2.776;;;
SC;42;15695;Santiago do Sul;1.414;;;
SC;42;15703;Santo Amaro da Imperatriz;21.221;;;
SC;42;15802;São Bento do Sul;78.998;;;
SC;42;15752;São Bernardino;2.641;;;
SC;42;15901;São Bonifácio;2.989;;;
SC;42;16008;São Carlos;10.753;;;
SC;42;16057;São Cristovão do Sul;5.255;;;
SC;42;16107;São Domingos;9.530;;;
SC;42;16206;São Francisco do Sul;46.477;;;
SC;42;16305;São João Batista;30.337;;;
SC;42;16354;São João do Itaperiú;3.578;;;
SC;42;16255;São João do Oeste;6.211;;;
SC;42;16404;São João do Sul;7.183;;;
SC;42;16503;São Joaquim;25.841;;;
SC;42;16602;São José;224.779;;;
SC;42;16701;São José do Cedro;13.904;;;
SC;42;16800;São José do Cerrito;9.061;;;
SC;42;16909;São Lourenço do Oeste;22.786;;;
SC;42;17006;São Ludgero;11.940;;;
SC;42;17105;São Martinho;3.239;;;
SC;42;17154;São Miguel da Boa Vista;1.897;;;
SC;42;17204;São Miguel do Oeste;38.162;;;
SC;42;17253;São Pedro de Alcântara;5.139;;;
SC;42;17303;Saudades;9.382;;;
SC;42;17402;Schroeder;17.538;;;
SC;42;17501;Seara;17.351;;;
SC;42;17550;Serra Alta;3.323;;;
SC;42;17600;Siderópolis;13.499;;;
SC;42;17709;Sombrio;28.209;;;
SC;42;17758;Sul Brasil;2.698;;;
SC;42;17808;Taió;17.856;;;
SC;42;17907;Tangará;8.777;;;
SC;42;17956;Tigrinhos;1.746;;;
SC;42;18004;Tijucas;33.847;;;
SC;42;18103;Timbé do Sul;5.387;;;
SC;42;18202;Timbó;39.740;;;
SC;42;18251;Timbó Grande;7.495;;;
SC;42;18301;Três Barras;18.740;;;
SC;42;18350;Treviso;3.706;;;
SC;42;18400;Treze de Maio;7.036;;;
SC;42;18509;Treze Tílias;6.925;;;
SC;42;18608;Trombudo Central;6.901;;;
SC;42;18707;Tubarão;101.284;;;
SC;42;18756;Tunápolis;4.660;;;
SC;42;18806;Turvo;12.353;;;
SC;42;18855;União do Oeste;2.802;;;
SC;42;18905;Urubici;11.012;;;
SC;42;18954;Urupema;2.507;;;
SC;42;19002;Urussanga;20.826;;;
SC;42;19101;Vargeão;3.590;;;
SC;42;19150;Vargem;2.718;;;
SC;42;19176;Vargem Bonita;4.752;;;
SC;42;19200;Vidal Ramos;6.377;;;
SC;42;19309;Videira;49.768;;;
SC;42;19358;Vitor Meireles;5.190;;;
SC;42;19408;Witmarsum;3.769;;;
SC;42;19507;Xanxerê;46.981;;;
SC;42;19606;Xavantina;4.124;;;
SC;42;19705;Xaxim;27.039;;;
SC;42;19853;Zortéa;3.153;;;
SC;42;20000;Balneário Rincão;11.628;;;
RS;43;00034;Aceguá;4.638;;;
RS;43;00059;Água Santa;3.838;;;
RS;43;00109;Agudo;17.161;;;
RS;43;00208;Ajuricaba;7.420;;;
RS;43;00307;Alecrim;7.010;;;
RS;43;00406;Alegrete;79.054;;;
RS;43;00455;Alegria;4.244;;;
RS;43;00471;Almirante Tamandaré do Sul;2.106;;;
RS;43;00505;Alpestre;7.871;;;
RS;43;00554;Alto Alegre;1.856;;;
RS;43;00570;Alto Feliz;3.035;;;
RS;43;00604;Alvorada;204.750;;;
RS;43;00638;Amaral Ferrador;6.693;;;
RS;43;00646;Ametista do Sul;7.560;;;
RS;43;00661;André da Rocha;1.278;;;
RS;43;00703;Anta Gorda;6.235;;;
RS;43;00802;Antônio Prado;13.263;;;
RS;43;00851;Arambaré;3.778;;;
RS;43;00877;Araricá;5.195;;;
RS;43;00901;Aratiba;6.687;;;
RS;43;01008;Arroio do Meio;19.792;;;
RS;43;01073;Arroio do Padre;2.857;;;
RS;43;01057;Arroio do Sal;8.488;;;
RS;43;01206;Arroio do Tigre;13.235;;;
RS;43;01107;Arroio dos Ratos;14.132;;;
RS;43;01305;Arroio Grande;18.979;;;
RS;43;01404;Arvorezinha;10.573;;;
RS;43;14548;Pinto Bandeira;2.681;;;
RS;43;01503;Augusto Pestana;7.206;;;
RS;43;01552;Áurea;3.748;;;
RS;43;01602;Bagé;121.235;;;
RS;43;01636;Balneário Pinhal;11.895;;;
RS;43;01651;Barão;6.008;;;
RS;43;01701;Barão de Cotegipe;6.744;;;
RS;43;01750;Barão do Triunfo;7.331;;;
RS;43;01859;Barra do Guarita;3.216;;;
RS;43;01875;Barra do Quaraí;4.176;;;
RS;43;01909;Barra do Ribeiro;13.150;;;
RS;43;01925;Barra do Rio Azul;1.993;;;
RS;43;01958;Barra Funda;2.476;;;
RS;43;01800;Barracão;5.498;;;
RS;43;02006;Barros Cassal;11.478;;;
RS;43;02055;Benjamin Constant do Sul;2.305;;;
RS;43;02105;Bento Gonçalves;111.384;;;
RS;43;02154;Boa Vista das Missões;2.173;;;
RS;43;02204;Boa Vista do Buricá;6.800;;;
RS;43;02220;Boa Vista do Cadeado;2.520;;;
RS;43;02238;Boa Vista do Incra;2.537;;;
RS;43;02253;Boa Vista do Sul;2.860;;;
RS;43;02303;Bom Jesus;11.823;;;
RS;43;02352;Bom Princípio;12.644;;;
RS;43;02378;Bom Progresso;2.311;;;
RS;43;02402;Bom Retiro do Sul;12.004;;;
RS;43;02451;Boqueirão do Leão;7.910;;;
RS;43;02501;Bossoroca;6.953;;;
RS;43;02584;Bozano;2.248;;;
RS;43;02600;Braga;3.735;;;
RS;43;02659;Brochier;4.902;;;
RS;43;02709;Butiá;21.131;;;
RS;43;02808;Caçapava do Sul;34.676;;;
RS;43;02907;Cacequi;13.834;;;
RS;43;03004;Cachoeira do Sul;85.955;;;
RS;43;03103;Cachoeirinha;124.472;;;
RS;43;03202;Cacique Doble;5.056;;;
RS;43;03301;Caibaté;5.075;;;
RS;43;03400;Caiçara;5.148;;;
RS;43;03509;Camaquã;65.409;;;
RS;43;03558;Camargo;2.701;;;
RS;43;03608;Cambará do Sul;6.712;;;
RS;43;03673;Campestre da Serra;3.375;;;
RS;43;03707;Campina das Missões;6.156;;;
RS;43;03806;Campinas do Sul;5.658;;;
RS;43;03905;Campo Bom;63.339;;;
RS;43;04002;Campo Novo;5.404;;;
RS;43;04101;Campos Borges;3.559;;;
RS;43;04200;Candelária;31.334;;;
RS;43;04309;Cândido Godói;6.654;;;
RS;43;04358;Candiota;9.214;;;
RS;43;04408;Canela;41.682;;;
RS;43;04507;Canguçu;55.462;;;
RS;43;04606;Canoas;338.531;;;
RS;43;04614;Canudos do Vale;1.841;;;
RS;43;04622;Capão Bonito do Sul;1.783;;;
RS;43;04630;Capão da Canoa;45.744;;;
RS;43;04655;Capão do Cipó;3.318;;;
RS;43;04663;Capão do Leão;25.256;;;
RS;43;04689;Capela de Santana;12.323;;;
RS;43;04697;Capitão;2.741;;;
RS;43;04671;Capivari do Sul;4.177;;;
RS;43;04713;Caraá;7.742;;;
RS;43;04705;Carazinho;61.702;;;
RS;43;04804;Carlos Barbosa;26.976;;;
RS;43;04853;Carlos Gomes;1.604;;;
RS;43;04903;Casca;8.993;;;
RS;43;04952;Caseiros;3.139;;;
RS;43;05009;Catuípe;9.477;;;
RS;43;05108;Caxias do Sul;465.304;;;
RS;43;05116;Centenário;3.036;;;
RS;43;05124;Cerrito;6.523;;;
RS;43;05132;Cerro Branco;4.639;;;
RS;43;05157;Cerro Grande;2.465;;;
RS;43;05173;Cerro Grande do Sul;11.012;;;
RS;43;05207;Cerro Largo;13.872;;;
RS;43;05306;Chapada;9.631;;;
RS;43;05355;Charqueadas;37.589;;;
RS;43;05371;Charrua;3.532;;;
RS;43;05405;Chiapetta;4.100;;;
RS;43;05439;Chuí;6.269;;;
RS;43;05447;Chuvisca;5.201;;;
RS;43;05454;Cidreira;13.844;;;
RS;43;05504;Ciríaco;5.029;;;
RS;43;05587;Colinas;2.497;;;
RS;43;05603;Colorado;3.572;;;
RS;43;05702;Condor;6.791;;;
RS;43;05801;Constantina;10.077;;;
RS;43;05835;Coqueiro Baixo;1.567;;;
RS;43;05850;Coqueiros do Sul;2.497;;;
RS;43;05871;Coronel Barros;2.546;;;
RS;43;05900;Coronel Bicaco;7.885;;;
RS;43;05934;Coronel Pilar;1.754;;;
RS;43;05959;Cotiporã;4.019;;;
RS;43;05975;Coxilha;2.895;;;
RS;43;06007;Crissiumal;14.360;;;
RS;43;06056;Cristal;7.659;;;
RS;43;06072;Cristal do Sul;2.915;;;
RS;43;06106;Cruz Alta;64.126;;;
RS;43;06130;Cruzaltense;2.136;;;
RS;43;06205;Cruzeiro do Sul;12.876;;;
RS;43;06304;David Canabarro;4.834;;;
RS;43;06320;Derrubadas;3.199;;;
RS;43;06353;Dezesseis de Novembro;2.853;;;
RS;43;06379;Dilermando de Aguiar;3.144;;;
RS;43;06403;Dois Irmãos;29.528;;;
RS;43;06429;Dois Irmãos das Missões;2.192;;;
RS;43;06452;Dois Lajeados;3.403;;;
RS;43;06502;Dom Feliciano;15.038;;;
RS;43;06601;Dom Pedrito;39.957;;;
RS;43;06551;Dom Pedro de Alcântara;2.623;;;
RS;43;06700;Dona Francisca;3.421;;;
RS;43;06734;Doutor Maurício Cardoso;5.301;;;
RS;43;06759;Doutor Ricardo;2.082;;;
RS;43;06767;Eldorado do Sul;36.911;;;
RS;43;06809;Encantado;21.609;;;
RS;43;06908;Encruzilhada do Sul;25.563;;;
RS;43;06924;Engenho Velho;1.462;;;
RS;43;06957;Entre Rios do Sul;3.108;;;
RS;43;06932;Entre-Ijuís;9.101;;;
RS;43;06973;Erebango;3.063;;;
RS;43;07005;Erechim;101.122;;;
RS;43;07054;Ernestina;3.198;;;
RS;43;07203;Erval Grande;5.248;;;
RS;43;07302;Erval Seco;7.899;;;
RS;43;07401;Esmeralda;3.287;;;
RS;43;07450;Esperança do Sul;3.291;;;
RS;43;07500;Espumoso;15.770;;;
RS;43;07559;Estação;6.178;;;
RS;43;07609;Estância Velha;45.500;;;
RS;43;07708;Esteio;83.700;;;
RS;43;07807;Estrela;32.309;;;
RS;43;07815;Estrela Velha;3.741;;;
RS;43;07831;Eugênio de Castro;2.795;;;
RS;43;07864;Fagundes Varela;2.689;;;
RS;43;07906;Farroupilha;67.465;;;
RS;43;08003;Faxinal do Soturno;6.871;;;
RS;43;08052;Faxinalzinho;2.587;;;
RS;43;08078;Fazenda Vilanova;3.993;;;
RS;43;08102;Feliz;12.992;;;
RS;43;08201;Flores da Cunha;28.739;;;
RS;43;08250;Floriano Peixoto;2.021;;;
RS;43;08300;Fontoura Xavier;10.945;;;
RS;43;08409;Formigueiro;7.144;;;
RS;43;08433;Forquetinha;2.537;;;
RS;43;08458;Fortaleza dos Valos;4.654;;;
RS;43;08508;Frederico Westphalen;30.251;;;
RS;43;08607;Garibaldi;32.578;;;
RS;43;08656;Garruchos;3.260;;;
RS;43;08706;Gaurama;5.963;;;
RS;43;08805;General Câmara;8.685;;;
RS;43;08854;Gentil;1.717;;;
RS;43;08904;Getúlio Vargas;16.647;;;
RS;43;09001;Giruá;17.343;;;
RS;43;09050;Glorinha;7.364;;;
RS;43;09100;Gramado;34.110;;;
RS;43;09126;Gramado dos Loureiros;2.295;;;
RS;43;09159;Gramado Xavier;4.168;;;
RS;43;09209;Gravataí;269.022;;;
RS;43;09258;Guabiju;1.625;;;
RS;43;09308;Guaíba;98.688;;;
RS;43;09407;Guaporé;24.142;;;
RS;43;09506;Guarani das Missões;8.227;;;
RS;43;09555;Harmonia;4.517;;;
RS;43;07104;Herval;6.969;;;
